,0,LPS,chitin,elf,flg,nlp,OGs,pep
129,AT1G07901,0,0,0,1,0,0,0
130,AT1G07960,0,0,0,1,0,0,0
131,AT1G08050,1,1,1,1,1,1,1
132,AT1G08230,0,0,0,0,1,1,0
133,AT1G08250,0,0,1,1,1,1,1
134,AT1G08290,0,0,0,0,0,0,1
135,AT1G08310,0,0,0,1,0,0,0
136,AT1G08315,0,0,0,1,0,0,0
137,AT1G08370,0,0,0,1,0,0,0
138,AT1G08430,0,1,0,0,0,0,0
139,AT1G08450,1,1,1,1,1,0,1
140,AT1G08630,0,0,0,1,1,0,1
141,AT1G08820,0,0,0,1,1,0,0
142,AT1G08830,0,0,0,1,1,1,1
143,AT1G08900,0,0,0,1,0,0,0
144,AT1G08930,0,0,0,1,1,0,0
145,AT1G08940,0,0,1,1,1,1,1
146,AT1G09080,1,1,1,1,1,1,1
147,AT1G09140,0,0,0,1,0,0,0
148,AT1G09180,0,0,1,1,1,0,1
149,AT1G09195,0,0,1,0,0,0,0
150,AT1G09210,0,1,1,1,1,1,1
151,AT1G09330,0,0,0,1,0,0,0
152,AT1G09430,0,0,1,1,0,0,0
153,AT1G09480,0,0,0,1,1,0,1
154,AT1G09490,0,0,0,1,0,0,0
155,AT1G09500,0,0,0,1,0,1,1
156,AT1G09530,0,0,1,0,0,0,1
157,AT1G09540,0,0,0,0,1,0,0
158,AT1G09560,1,0,1,1,1,1,1
159,AT1G09630,0,0,0,1,1,0,0
160,AT1G09645,0,0,0,1,1,0,0
161,AT1G09740,0,0,0,1,0,0,0
162,AT1G09794,0,0,1,1,0,0,0
163,AT1G09920,0,0,0,1,0,0,0
164,AT1G09932,1,1,1,1,1,1,1
165,AT1G09940,0,0,0,1,1,0,0
166,AT1G09970,0,0,1,1,1,0,1
167,AT1G10040,0,0,0,1,1,0,1
168,AT1G10050,0,0,0,1,0,0,1
169,AT1G10070,0,0,0,1,1,0,1
170,AT1G10140,0,0,0,1,1,0,1
171,AT1G10250,1,0,0,0,0,0,0
172,AT1G10280,0,0,0,1,0,0,0
173,AT1G10340,0,0,1,1,0,1,0
174,AT1G10370,0,0,1,1,0,1,1
175,AT1G10400,0,0,1,0,0,0,0
176,AT1G10410,0,0,1,1,1,1,1
177,AT1G10417,1,0,1,1,1,1,1
178,AT1G10560,0,0,0,1,0,0,0
179,AT1G10580,0,0,0,1,1,0,1
180,AT1G10585,1,0,1,1,1,1,1
181,AT1G10586,0,0,0,1,0,0,0
182,AT1G10700,0,0,0,1,1,0,1
183,AT1G10720,0,0,0,1,0,0,0
184,AT1G10740,0,0,0,1,0,0,0
185,AT1G10865,0,0,0,1,0,0,0
186,AT1G10900,0,0,0,1,0,0,0
187,AT1G10990,0,0,0,1,1,0,0
188,AT1G11050,0,0,0,1,1,0,1
189,AT1G11080,0,0,0,1,0,0,0
190,AT1G11100,0,0,1,1,1,0,0
191,AT1G11170,0,0,1,1,0,0,0
192,AT1G11185,0,0,0,1,0,0,0
193,AT1G11200,0,0,0,1,1,0,1
194,AT1G11300,0,0,0,1,0,0,0
195,AT1G11310,0,0,1,1,1,0,1
196,AT1G11330,0,0,0,0,1,0,1
197,AT1G11362,0,0,1,1,0,0,0
198,AT1G11370,0,0,0,1,0,0,0
199,AT1G11890,0,0,1,1,0,0,0
200,AT1G11905,0,0,0,1,1,0,1
201,AT1G11920,0,0,0,1,0,1,0
202,AT1G11925,0,0,0,1,0,0,1
203,AT1G12030,0,0,1,1,1,0,0
204,AT1G12200,0,0,0,1,1,1,1
205,AT1G12340,0,0,0,1,0,0,0
206,AT1G12360,0,0,0,1,0,0,0
207,AT1G12390,0,0,0,1,0,0,0
208,AT1G12520,0,0,0,1,0,0,0
209,AT1G12640,0,0,0,1,0,0,0
210,AT1G12650,0,0,0,1,0,0,0
211,AT1G12670,0,0,1,0,0,0,0
212,AT1G12760,0,0,0,1,1,0,0
213,AT1G12940,1,0,1,1,0,0,0
214,AT1G13000,0,0,0,1,1,0,0
215,AT1G13080,0,0,1,1,0,0,0
216,AT1G13100,0,0,0,1,0,0,0
217,AT1G13110,0,0,1,1,1,0,0
218,AT1G13180,0,0,0,1,0,0,0
219,AT1G13210,0,0,0,1,1,0,1
220,AT1G13245,0,0,0,1,0,0,0
221,AT1G13260,0,0,0,1,0,0,0
222,AT1G13300,0,0,1,0,0,0,0
223,AT1G13340,0,0,1,1,1,1,1
224,AT1G13470,1,1,1,1,1,1,1
225,AT1G13480,0,0,0,1,0,0,0
226,AT1G13500,0,0,0,0,0,1,0
227,AT1G13520,0,0,1,1,1,1,1
228,AT1G13530,0,0,1,1,1,0,0
229,AT1G13540,1,0,1,1,0,1,0
230,AT1G13550,1,0,1,1,1,1,0
231,AT1G13580,0,0,0,1,0,0,0
232,AT1G13590,0,0,1,1,0,0,0
233,AT1G13830,0,0,1,0,1,0,0
234,AT1G13960,0,0,0,1,0,0,0
235,AT1G13990,0,0,1,1,1,1,1
236,AT1G14000,0,0,0,1,0,0,0
237,AT1G14010,0,0,1,1,0,0,0
238,AT1G14040,0,0,0,0,0,0,1
239,AT1G14170,0,0,1,1,1,0,1
240,AT1G14200,0,0,0,1,1,1,1
241,AT1G14260,0,0,0,1,1,0,1
242,AT1G14330,0,0,0,1,1,0,0
243,AT1G14360,0,0,1,1,1,1,1
244,AT1G14370,0,0,1,1,1,0,1
245,AT1G14400,0,0,0,1,0,0,0
246,AT1G14455,0,0,0,1,0,0,0
247,AT1G14540,1,0,0,1,1,1,1
248,AT1G14550,0,0,1,1,1,1,1
249,AT1G14640,0,0,0,1,1,0,1
250,AT1G14642,0,0,0,1,0,0,0
251,AT1G14680,0,0,0,1,0,0,0
252,AT1G14730,0,0,0,1,0,0,0
253,AT1G14740,0,0,0,1,0,0,0
254,AT1G14780,0,0,1,1,0,0,0
255,AT1G14870,1,0,1,1,1,1,1
256,AT1G14880,0,0,0,0,1,0,1
257,AT1G15040,0,0,0,1,0,0,1
258,AT1G15110,0,0,0,0,1,0,1
259,AT1G15125,0,0,0,1,1,0,1
260,AT1G15190,0,0,0,1,1,0,0
261,AT1G15330,0,0,0,0,0,0,1
262,AT1G15350,0,0,1,1,1,0,0
263,AT1G15370,0,0,0,1,0,0,0
264,AT1G15385,0,0,0,0,0,0,1
265,AT1G15400,0,0,0,1,0,0,0
266,AT1G15415,0,0,1,1,1,1,1
267,AT1G15430,0,0,1,1,1,0,1
268,AT1G15520,1,0,1,1,1,1,1
269,AT1G15530,0,0,0,1,1,0,0
270,AT1G15540,0,0,0,0,0,0,1
271,AT1G15670,0,0,1,1,1,0,1
272,AT1G15790,0,0,1,1,1,1,1
273,AT1G15800,0,0,0,1,0,0,0
274,AT1G15880,0,0,0,1,0,0,0
275,AT1G15890,0,0,0,1,1,0,1
276,AT1G15900,0,0,0,0,1,0,0
277,AT1G15950,0,0,0,1,0,0,0
278,AT1G16090,1,0,0,1,1,0,0
279,AT1G16110,0,0,1,1,0,0,0
280,AT1G16130,0,0,1,1,0,0,0
281,AT1G16150,1,0,1,1,0,1,0
282,AT1G16160,0,0,0,1,0,0,1
283,AT1G16210,0,0,0,1,0,0,0
284,AT1G16230,0,0,0,1,0,0,0
285,AT1G16260,0,0,0,1,0,0,1
286,AT1G16300,0,0,0,0,1,0,0
287,AT1G16420,1,0,1,1,1,1,1
288,AT1G16520,0,0,0,0,1,0,0
289,AT1G16540,0,0,0,1,1,0,1
290,AT1G16670,0,0,1,1,1,0,1
291,AT1G17020,0,0,0,0,1,1,1
292,AT1G17060,0,0,1,1,0,0,0
293,AT1G17147,0,0,0,1,1,0,1
294,AT1G17170,1,1,1,1,1,1,1
295,AT1G17180,1,0,0,1,0,0,1
296,AT1G17240,0,0,0,1,0,0,0
297,AT1G17290,0,0,0,1,1,0,1
298,AT1G17330,0,0,1,1,1,0,1
299,AT1G17380,0,0,0,1,1,0,0
300,AT1G17420,0,0,0,1,0,0,0
301,AT1G17610,0,0,0,0,0,1,0
302,AT1G17710,0,0,0,1,0,0,0
303,AT1G17730,0,0,0,1,0,0,0
304,AT1G17745,1,0,0,1,1,1,1
305,AT1G17750,0,0,0,0,0,0,1
306,AT1G17810,0,0,0,1,0,0,0
307,AT1G17860,0,0,1,1,1,0,1
308,AT1G17890,0,0,1,1,0,0,0
309,AT1G17990,0,0,0,0,1,0,0
310,AT1G18020,0,0,0,0,1,0,0
311,AT1G18100,1,0,0,0,0,0,0
312,AT1G18140,0,0,0,0,0,0,1
313,AT1G18200,0,0,1,1,0,0,0
314,AT1G18210,0,0,1,1,1,1,1
315,AT1G18260,0,0,1,1,0,0,0
316,AT1G18290,0,0,1,1,1,0,1
317,AT1G18300,0,0,1,1,1,0,1
318,AT1G18350,0,0,0,0,0,0,1
319,AT1G18382,0,0,0,1,1,0,1
320,AT1G18390,1,0,1,1,1,0,1
321,AT1G18570,1,1,1,1,1,1,1
322,AT1G18590,0,0,0,1,1,0,1
323,AT1G18830,0,0,0,1,0,0,0
324,AT1G18835,0,0,0,1,0,0,1
325,AT1G18860,0,0,1,1,0,0,0
326,AT1G18890,0,0,1,1,1,0,1
327,AT1G19020,1,0,1,1,1,1,1
328,AT1G19130,0,0,0,1,1,0,0
329,AT1G19180,1,0,1,1,1,0,1
330,AT1G19190,0,0,0,1,1,0,1
331,AT1G19230,0,0,1,0,0,0,0
332,AT1G19250,1,0,1,1,1,1,0
333,AT1G19270,0,0,0,1,0,0,0
334,AT1G19310,0,0,0,1,0,0,0
335,AT1G19320,0,0,1,1,0,0,1
336,AT1G19360,0,0,0,1,0,0,0
337,AT1G19380,0,0,1,1,1,1,1
338,AT1G19394,0,0,0,0,1,0,1
339,AT1G19490,0,0,0,1,0,0,0
340,AT1G19530,0,0,0,1,0,0,1
341,AT1G19610,0,0,1,1,1,1,1
342,AT1G19670,0,0,0,0,0,0,1
343,AT1G19770,0,0,0,1,0,0,0
344,AT1G19840,0,0,0,0,0,0,1
345,AT1G20100,0,0,0,1,0,0,0
346,AT1G20150,0,0,0,1,0,0,0
347,AT1G20310,1,0,1,1,1,1,1
348,AT1G20350,0,0,1,1,1,0,0
349,AT1G20490,0,0,0,0,0,0,1
350,AT1G20510,0,0,1,1,1,0,1
351,AT1G20575,0,0,0,1,0,0,0
352,AT1G20740,0,0,0,1,0,0,0
353,AT1G20780,0,0,1,1,0,0,0
354,AT1G20925,0,0,1,1,0,0,0
355,AT1G21000,0,0,0,1,1,0,0
356,AT1G21010,0,0,0,1,0,0,0
357,AT1G21050,0,0,0,0,1,0,0
358,AT1G21080,0,0,1,1,0,0,0
359,AT1G21100,0,0,0,1,1,0,1
360,AT1G21110,0,0,0,1,1,0,1
361,AT1G21120,1,0,0,1,1,1,1
362,AT1G21130,0,0,0,1,1,0,1
363,AT1G21140,0,0,0,0,1,0,1
364,AT1G21230,0,0,1,1,0,0,1
365,AT1G21240,1,1,1,1,1,1,1
366,AT1G21245,1,1,1,1,1,1,1
367,AT1G21250,1,1,0,0,1,1,1
368,AT1G21320,0,0,1,1,1,1,0
369,AT1G21326,0,0,1,1,1,0,0
370,AT1G21360,0,0,0,1,0,0,0
371,AT1G21370,0,0,0,1,0,0,0
372,AT1G21400,0,0,1,1,1,0,1
373,AT1G21410,0,0,0,0,0,1,0
374,AT1G21450,0,0,1,1,0,0,0
375,AT1G21520,0,0,0,0,1,1,0
376,AT1G21525,0,0,0,0,1,0,0
377,AT1G21550,0,0,0,1,0,1,0
378,AT1G21651,0,0,0,1,0,0,0
379,AT1G21670,0,0,1,1,0,0,0
380,AT1G21750,0,1,1,1,1,1,1
381,AT1G21830,0,0,1,1,0,0,0
382,AT1G21860,0,0,0,1,0,0,0
383,AT1G21900,0,0,1,1,1,1,1
384,AT1G22070,0,0,1,1,1,0,0
385,AT1G22150,0,0,0,0,1,0,0
386,AT1G22180,0,0,0,1,1,0,1
387,AT1G22200,0,0,0,1,0,0,0
388,AT1G22210,0,0,1,0,0,0,0
389,AT1G22240,0,0,1,0,1,0,1
390,AT1G22280,0,0,1,1,1,0,1
391,AT1G22400,0,0,1,1,1,0,1
392,AT1G22403,0,0,0,1,0,0,0
393,AT1G22410,0,0,1,1,1,1,1
394,AT1G22500,0,0,1,0,0,0,0
395,AT1G22650,0,0,1,1,0,0,0
396,AT1G22810,0,0,0,1,0,0,0
397,AT1G22885,0,0,0,1,0,0,1
398,AT1G22890,0,0,1,1,1,0,1
399,AT1G22900,0,0,1,1,1,1,0
400,AT1G22985,0,0,0,1,0,0,0
401,AT1G23040,0,0,1,1,0,1,0
402,AT1G23060,1,0,0,0,0,0,0
403,AT1G23120,0,0,0,1,1,0,0
404,AT1G23140,0,0,1,1,0,0,0
405,AT1G23170,0,0,1,1,0,0,0
406,AT1G23220,0,0,0,1,1,0,0
407,AT1G23260,0,0,0,1,0,0,0
408,AT1G23390,0,0,0,1,0,0,0
409,AT1G23440,0,0,1,1,1,0,1
410,AT1G23550,1,0,1,1,1,1,1
411,AT1G23560,0,0,1,1,0,0,0
412,AT1G23600,1,0,0,0,0,0,0
413,AT1G23710,0,0,1,1,1,0,1
414,AT1G23730,0,0,0,1,0,0,1
415,AT1G23830,0,0,0,0,1,0,0
416,AT1G23840,0,1,0,0,1,0,1
417,AT1G23850,0,0,0,1,1,0,1
418,AT1G24100,0,0,0,1,1,0,1
419,AT1G24145,1,1,1,1,1,1,1
420,AT1G24147,1,1,1,1,1,0,1
421,AT1G24150,0,0,0,1,1,0,0
422,AT1G24210,0,0,0,1,0,0,0
423,AT1G24270,1,0,1,1,1,1,1
424,AT1G24280,0,0,1,0,0,0,0
425,AT1G24350,0,0,0,1,0,0,0
426,AT1G24400,0,0,0,1,0,0,0
427,AT1G24460,0,0,0,1,0,0,0
428,AT1G24735,0,1,0,0,0,0,0
429,AT1G24807,1,0,1,1,1,1,1
430,AT1G24909,1,1,1,1,1,1,1
431,AT1G25083,1,1,1,1,1,1,1
432,AT1G25155,1,1,1,1,1,1,1
433,AT1G25220,1,1,1,1,1,1,1
434,AT1G25275,0,0,0,1,1,1,1
435,AT1G25280,0,0,0,1,0,0,0
436,AT1G25370,0,0,1,1,1,1,1
437,AT1G25390,1,0,1,1,1,0,0
438,AT1G25400,0,0,1,1,1,0,0
439,AT1G25460,0,0,0,1,0,0,0
440,AT1G25550,0,0,0,1,0,0,0
441,AT1G25682,0,0,0,1,0,0,0
442,AT1G26130,0,0,1,1,0,0,0
443,AT1G26240,0,1,1,1,0,1,1
444,AT1G26290,0,0,0,0,0,1,0
445,AT1G26300,0,0,0,1,0,0,0
446,AT1G26380,1,1,0,1,1,1,1
447,AT1G26390,0,0,0,1,1,1,1
448,AT1G26410,1,1,1,1,1,1,1
449,AT1G26420,1,1,1,1,1,1,1
450,AT1G26558,0,0,0,0,0,1,0
451,AT1G26670,0,0,0,1,0,0,0
452,AT1G26690,0,0,1,1,1,1,1
453,AT1G26730,0,0,0,1,0,0,1
454,AT1G26770,0,0,1,0,0,1,1
455,AT1G26800,0,0,0,1,0,0,0
456,AT1G27100,0,0,0,1,0,0,0
457,AT1G27130,0,0,0,0,1,0,1
458,AT1G27300,0,0,0,1,0,0,0
459,AT1G27330,0,1,1,1,1,1,1
460,AT1G27350,0,0,1,1,1,1,1
461,AT1G27710,0,0,1,1,0,0,0
462,AT1G27720,0,0,0,1,1,0,0
463,AT1G27730,1,0,1,1,1,1,1
464,AT1G27760,0,0,0,1,0,0,0
465,AT1G27890,0,0,1,0,0,0,0
466,AT1G27960,0,0,0,0,1,0,0
467,AT1G27980,0,0,1,1,1,0,1
468,AT1G28040,0,0,0,1,0,0,0
469,AT1G28050,0,0,0,1,0,0,0
470,AT1G28190,1,0,0,1,1,1,1
471,AT1G28200,0,0,0,1,0,0,0
472,AT1G28230,0,0,0,1,1,0,0
473,AT1G28240,0,0,0,1,1,0,0
474,AT1G28250,0,0,0,1,0,0,0
475,AT1G28280,0,0,0,1,1,0,0
476,AT1G28370,0,0,1,1,1,1,1
477,AT1G28380,0,0,0,1,1,0,0
478,AT1G28390,0,0,1,1,1,0,1
479,AT1G28480,0,0,1,1,1,1,1
480,AT1G28540,0,0,0,1,0,0,0
481,AT1G28590,0,0,1,0,0,0,0
482,AT1G28600,0,0,0,1,1,0,0
483,AT1G28680,0,0,1,1,1,0,1
484,AT1G29060,0,0,1,1,1,1,1
485,AT1G29120,0,0,0,1,1,0,1
486,AT1G29195,1,0,0,1,0,1,1
487,AT1G29290,0,0,1,1,1,1,1
488,AT1G29310,0,0,1,1,1,0,1
489,AT1G29330,0,0,0,1,1,0,1
490,AT1G29355,0,0,0,1,0,0,0
491,AT1G29357,0,0,0,1,0,0,0
492,AT1G29600,0,0,0,0,1,0,0
493,AT1G29630,0,0,0,0,1,0,0
494,AT1G29640,0,0,1,1,1,1,1
495,AT1G29670,0,0,0,1,0,0,0
496,AT1G29690,0,0,0,1,1,0,1
497,AT1G29715,0,0,1,1,0,1,0
498,AT1G29750,0,0,0,1,0,0,0
499,AT1G29760,0,0,0,1,0,0,0
500,AT1G29860,0,0,0,1,1,0,0
501,AT1G29890,0,0,0,1,0,0,0
502,AT1G29970,0,0,0,1,0,0,0
503,AT1G30000,0,0,0,1,0,0,0
504,AT1G30070,0,0,0,1,0,0,0
505,AT1G30110,0,0,0,1,0,0,0
506,AT1G30135,0,0,0,1,1,0,1
507,AT1G30220,0,0,1,1,1,0,0
508,AT1G30270,0,0,0,1,1,0,1
509,AT1G30300,0,0,0,1,0,0,0
510,AT1G30320,0,0,1,1,1,0,1
511,AT1G30370,0,0,0,1,1,0,1
512,AT1G30410,0,0,1,0,0,0,0
513,AT1G30420,0,0,0,1,1,0,1
514,AT1G30620,1,0,1,1,1,1,1
515,AT1G30640,0,0,1,1,0,0,0
516,AT1G30700,1,0,1,1,1,1,1
517,AT1G30720,0,0,1,1,1,1,1
518,AT1G30730,0,0,1,1,1,1,1
519,AT1G30740,0,0,1,1,0,0,0
520,AT1G30755,1,0,1,1,1,1,1
521,AT1G30757,0,0,0,1,0,0,0
522,AT1G30860,0,0,0,1,0,0,0
523,AT1G30900,0,0,1,1,0,0,0
524,AT1G31130,0,0,0,1,1,0,1
525,AT1G31340,0,0,0,1,0,0,0
526,AT1G31350,0,0,1,1,0,0,0
527,AT1G31355,0,0,1,1,0,0,0
528,AT1G31490,0,0,0,1,0,0,0
529,AT1G31540,0,0,1,1,1,0,1
530,AT1G31550,0,0,0,1,1,1,0
531,AT1G31580,1,1,0,0,0,1,1
532,AT1G31885,0,0,1,1,0,0,0
533,AT1G31900,0,0,1,0,0,0,0
534,AT1G31930,0,0,0,1,1,0,1
535,AT1G32130,0,0,0,1,0,0,0
536,AT1G32170,0,0,1,1,1,1,0
537,AT1G32330,0,0,0,1,0,0,0
538,AT1G32350,0,0,1,1,1,1,1
539,AT1G32460,0,0,0,1,0,0,0
540,AT1G32700,0,0,0,1,0,0,0
541,AT1G32790,0,0,1,1,0,0,0
542,AT1G32870,0,0,0,1,1,0,0
543,AT1G32880,0,0,0,1,0,0,0
544,AT1G32920,0,0,0,1,1,0,0
545,AT1G32928,0,0,0,1,0,0,0
546,AT1G32940,0,0,1,1,1,1,1
547,AT1G32950,0,0,0,1,1,0,0
548,AT1G32960,0,0,1,1,1,1,1
549,AT1G32970,0,0,0,0,0,0,1
550,AT1G33030,1,0,1,1,1,1,1
551,AT1G33090,0,0,0,0,1,0,0
552,AT1G33102,0,0,0,0,0,1,1
553,AT1G33110,1,0,1,1,1,1,1
554,AT1G33280,0,0,1,0,0,0,0
555,AT1G33390,0,0,0,1,1,0,0
556,AT1G33560,0,0,1,0,0,1,1
557,AT1G33590,0,0,1,1,1,1,1
558,AT1G33600,0,0,0,1,1,0,0
559,AT1G33610,0,0,1,1,0,0,1
560,AT1G33612,0,0,0,1,0,0,0
561,AT1G33615,0,0,0,1,0,0,0
562,AT1G33660,0,0,0,1,0,0,0
563,AT1G33760,0,0,0,0,0,1,1
564,AT1G33840,0,0,0,1,0,0,0
565,AT1G33870,0,0,0,1,0,0,0
566,AT1G33900,0,0,1,1,0,0,0
567,AT1G33910,0,0,1,1,0,0,0
568,AT1G33960,0,0,1,1,1,1,1
569,AT1G34180,0,0,1,0,1,1,1
570,AT1G34260,0,0,0,1,0,0,0
571,AT1G34300,0,0,0,1,0,0,0
572,AT1G34320,0,0,0,1,0,0,0
573,AT1G34370,0,0,0,1,0,0,0
574,AT1G34420,1,0,1,1,1,0,1
575,AT1G34750,0,0,1,1,1,1,1
576,AT1G35210,0,0,0,1,1,1,1
577,AT1G35230,1,0,1,1,1,1,1
578,AT1G35350,0,0,1,1,1,0,1
579,AT1G35430,0,0,0,1,0,0,0
580,AT1G35580,0,0,0,1,0,0,0
581,AT1G35625,0,0,0,0,0,0,1
582,AT1G35670,0,0,0,1,0,0,1
583,AT1G35710,1,1,0,1,1,1,1
584,AT1G35910,0,0,0,1,0,0,1
585,AT1G36060,0,0,1,1,0,0,0
586,AT1G36370,0,0,0,1,1,0,0
587,AT1G36622,1,0,1,1,1,1,1
588,AT1G36640,0,0,1,1,1,1,1
589,AT1G37130,0,0,0,1,0,0,0
590,AT1G40104,0,0,0,1,0,0,0
591,AT1G42480,0,0,1,1,0,0,0
592,AT1G42680,0,0,0,0,1,0,0
593,AT1G42980,1,0,1,1,1,1,1
594,AT1G42990,0,0,1,1,1,0,1
595,AT1G43000,1,0,0,1,1,0,0
596,AT1G43130,0,0,0,1,0,0,0
597,AT1G43160,0,0,0,1,0,1,1
598,AT1G43180,0,1,1,1,0,1,1
599,AT1G43310,0,0,1,1,1,0,1
600,AT1G43890,0,0,0,1,0,0,0
601,AT1G44010,0,1,0,1,0,1,0
602,AT1G44130,0,0,0,1,1,1,1
603,AT1G44350,0,0,0,1,1,0,1
604,AT1G44830,1,0,0,0,0,0,0
605,AT1G45145,0,0,1,1,1,1,1
